image,gt_count,loss_type,loss_full,loss_detach,forward_max_abs_diff,full_grad_norm,detach_grad_norm,indirect_grad_norm,indirect_over_full,cos_full_detach,indirect_object_abs_mean,indirect_bg_abs_mean,indirect_object_bg_ratio,gate_mean,gate_std,p2_rms,low_conf_fn,median_positive_conf
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_5632_10752.png,0,classification,0.009100914001464844,0.009100914001464844,0.0,0.0016256091184914112,0.0016263012075796723,7.543783431174234e-05,0.04640588777070206,0.9989238381385803,nan,7.937603641039459e-08,nan,0.43064820766448975,0.12680096924304962,0.6962664127349854,0,nan
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_6144_3072.png,2,classification,1.8443093299865723,1.8443093299865723,0.0,0.13946938514709473,0.13946810364723206,0.0012695795157924294,0.009102926168731847,0.9999586343765259,1.4232805369829293e-06,1.4232812191039557e-06,0.9999995207405135,0.4352530837059021,0.11758345365524292,0.6481763124465942,1,0.2978420555591583
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_6144_3584.png,3,classification,1.280975580215454,1.280975580215454,0.0,0.030741676688194275,0.03074275702238083,0.0006700517260469496,0.021796199759796107,0.9997624754905701,7.242163633236487e-07,7.242164770104864e-07,0.999999843020918,0.43177497386932373,0.11523058265447617,0.6632936000823975,1,0.20981691405177116
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_6144_5120.png,0,classification,0.06775331497192383,0.06775331497192383,0.0,0.02965437062084675,0.02965531498193741,0.001456023775972426,0.049099803687920954,0.9987945556640625,nan,1.4828940493316622e-06,nan,0.4322972595691681,0.08736907690763474,0.7417070269584656,0,nan
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_6144_5632.png,1,classification,1.2376959323883057,1.2376959323883057,0.0,0.045444048941135406,0.045427314937114716,0.0015850345371291041,0.03487881414752966,0.9993917346000671,1.6263203406197135e-06,1.6263173847619328e-06,1.0000018175159464,0.43380993604660034,0.09587128460407257,0.6948174834251404,0,0.042826440185308456
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_6656_3072.png,1,classification,5.766819000244141,5.766819000244141,0.0,0.5278610587120056,0.5278438329696655,0.004644840490072966,0.008799361902934257,0.9999611377716064,5.261371825326933e-06,5.261376827547792e-06,0.9999990492563023,0.4351377487182617,0.08585479110479355,0.7519351243972778,1,nan
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_6656_4096.png,3,classification,5.347909450531006,5.347909450531006,0.0,0.29532352089881897,0.2953791320323944,0.007916129194200039,0.026804939783012374,0.9996407628059387,8.12470716482494e-06,8.124699888867326e-06,1.0000008955355537,0.4285203814506531,0.10333098471164703,0.696955680847168,1,nan
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_6656_5120.png,3,classification,2.3193283081054688,2.3193283081054688,0.0,0.19885098934173584,0.19885128736495972,0.009349584579467773,0.047018044066152585,0.9988946914672852,9.979260539694224e-06,9.979256901715416e-06,1.000000364554079,0.435554176568985,0.08364102244377136,0.7157109379768372,3,nan
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_7168_11776.png,1,classification,0.7076179385185242,0.7076179385185242,0.0,0.028040289878845215,0.028039170429110527,0.00023887386487331241,0.008518951334148974,0.999963641166687,2.8525340667329147e-07,2.852529519259406e-07,1.0000015941898157,0.43109261989593506,0.11973350495100021,0.7057112455368042,0,0.6920421123504639
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_7168_3072.png,0,classification,0.5732120871543884,0.5732120871543884,0.0,0.27832919359207153,0.2782977223396301,0.009348689578473568,0.03358860584411176,0.9994357824325562,nan,1.030457133310847e-05,nan,0.442940354347229,0.1652882844209671,0.9802053570747375,0,nan
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_7168_5120.png,6,classification,2.106290817260742,2.106290817260742,0.0,0.09548945724964142,0.09544575214385986,0.002886940026655793,0.030233076088267682,0.9995429515838623,3.2752836887084413e-06,3.275285052950494e-06,0.9999995834737953,0.4403374195098877,0.07703004032373428,0.7116785049438477,4,0.40674713253974915
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_7168_6144.png,2,classification,7.586559295654297,7.586559295654297,0.0,0.33458733558654785,0.33448368310928345,0.003645771648734808,0.01089632290577763,0.9999406933784485,4.245146101311548e-06,4.245173840899952e-06,0.9999934656177948,0.4342809319496155,0.11599042266607285,0.6536309719085693,0,nan
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_7680_3072.png,0,classification,0.027037382125854492,0.027037382125854492,0.0,0.009372130036354065,0.00937082339078188,0.0004921976942569017,0.052517164438360256,0.9986209273338318,nan,5.571334327214572e-07,nan,0.4399651288986206,0.15112154185771942,1.0269885063171387,0,nan
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_7680_3584.png,0,classification,0.4121633768081665,0.4121633768081665,0.0,0.23717503249645233,0.23717361688613892,0.008089686743915081,0.034108509056644004,0.999418318271637,nan,9.386023521074094e-06,nan,0.44134819507598877,0.16803525388240814,1.0455297231674194,0,nan
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_8192_6656.png,1,classification,1.2021245956420898,1.2021245956420898,0.0,0.05535217374563217,0.055344752967357635,0.0010946900583803654,0.019776821474274026,0.9998044371604919,1.1993445241387235e-06,1.19934918529907e-06,0.999996113591935,0.4308253526687622,0.08766015619039536,0.7495084404945374,0,0.4567485749721527
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_8192_8192.png,0,classification,0.009977340698242188,0.009977340698242188,0.0,0.003380565671250224,0.0033817796502262354,0.00012998649617657065,0.038451108133183566,0.9992610812187195,nan,1.3228869022441359e-07,nan,0.4312872886657715,0.12931354343891144,0.7023232579231262,0,nan
GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_9728_6656.png,0,classification,0.15935873985290527,0.15935873985290527,0.0,0.07751724869012833,0.07750155031681061,0.0033706354442983866,0.04348239264492408,0.9990545511245728,nan,3.82871712645283e-06,nan,0.43628135323524475,0.1615237295627594,1.097502589225769,0,nan
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_10752_14336.png,0,classification,0.02305912971496582,0.02305912971496582,0.0,0.003249179804697633,0.0032536485232412815,0.00031140053761191666,0.09583973689658441,0.9954146146774292,nan,3.126982619505725e-07,nan,0.436614990234375,0.12543246150016785,0.6106194257736206,0,nan
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_10752_9216.png,0,classification,0.025645017623901367,0.025645017623901367,0.0,0.004336710087954998,0.004341944586485624,0.00037194305332377553,0.08576617891909107,0.99632728099823,nan,3.850591099308076e-07,nan,0.4385470151901245,0.12060585618019104,0.5839341282844543,0,nan
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11264_10240.png,0,classification,0.06303596496582031,0.06303596496582031,0.0,0.02683197893202305,0.026837289333343506,0.0013502012006938457,0.05032059707986826,0.9987342357635498,nan,1.3696329688173137e-06,nan,0.43860337138175964,0.11701435595750809,0.5899307131767273,0,nan
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11264_13824.png,2,classification,2.721362590789795,2.721362590789795,0.0,0.21726194024085999,0.21726331114768982,0.0013250487390905619,0.006098853474389449,0.9999814033508301,1.4353884125739569e-06,1.4353855704030138e-06,1.0000019800749023,0.44014930725097656,0.11609617620706558,0.6176478266716003,0,0.6202732920646667
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11264_15148.png,0,classification,0.008570194244384766,0.008570194244384766,0.0,0.0010703698499128222,0.0010716787073761225,7.777199061820284e-05,0.07265898850246677,0.997364342212677,nan,8.208677115817409e-08,nan,0.4470626711845398,0.11047978699207306,0.5899533629417419,0,nan
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11264_4096.png,2,classification,2.7490055561065674,2.7490055561065674,0.0,0.33231690526008606,0.3323265314102173,0.006655085366219282,0.020026322046453566,0.9997995495796204,7.069128969305893e-06,7.06911714587477e-06,1.0000016725470633,0.4363822042942047,0.11875556409358978,0.6110774278640747,1,nan
GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11264_7168.png,0,classification,0.021128416061401367,0.021128416061401367,0.0,0.0027377454098314047,0.00274040293879807,0.00029280156013555825,0.10694988624000268,0.9942870140075684,nan,3.100937533417891e-07,nan,0.43744251132011414,0.12386327981948853,0.589508593082428,0,nan
